name,label,summary,description,predict
boost-locale,应用, Run-time component of boost locale library," 
Run-time support for Boost.Locale, a set of localization and Unicode
handling tools.",应用
boost-log,应用, Run-time component of boost logging library," 
Boost.Log library aims to make logging significantly easier for the
application developer.  It provides a wide range of out-of-the-box
tools along with public interfaces for extending the library.",应用
boost-math,应用, Math functions for boost TR1 library," 
Run-time support for C99 and C++ TR1 C-style Functions from the math
portion of Boost.TR1.",应用
boost-mpich,应用, Run-time component of Boost.MPI library," 
Run-time support for Boost.MPI-MPICH, a library providing a clean C++
API over the MPICH implementation of MPI.",应用
boost-mpich-python3,应用, Python 3 run-time component of Boost.MPI library," 
Python 3 support for Boost.MPI-MPICH, a library providing a clean C++
API over the MPICH implementation of MPI.",应用
boost-openmpi,应用, Run-time component of Boost.MPI library," 
Run-time support for Boost.MPI-OpenMPI, a library providing a clean C++
API over the OpenMPI implementation of MPI.",应用
boost-openmpi-python3,应用, Python 3 run-time component of Boost.MPI library," 
Python 3 support for Boost.MPI-OpenMPI, a library providing a clean C++
API over the OpenMPI implementation of MPI.",应用
boost-signals,应用, Run-time component of boost signals and slots library," 
Run-time support for managed signals & slots callback implementation.",应用
boost-static,应用, The Boost C++ static development libraries, Static Boost C++ libraries.,应用
boost-system,应用, Run-time component of boost system support library," 
Run-time component of Boost operating system support library, including
the diagnostics support that is part of the C++11 standard library.",应用
boost-thread,应用, Run-time component of boost thread library," 
Run-time component Boost.Thread library, which provides classes and
functions for managing multiple threads of execution, and for
synchronizing data between the threads or providing separate copies of
data specific to individual threads.",应用
boost-timer,应用, Run-time component of boost timer library," 
""How long does my C++ code take to run?""
The Boost Timer library answers that question and does so portably,
with as little as one #include and one additional line of code.",应用
boost-type_erasure,应用, Run-time component of boost type erasure library," 
The Boost.TypeErasure library provides runtime polymorphism in C++
that is more flexible than that provided by the core language.",应用
booth-core,应用," Booth core files (executables, etc.)"," Core files (executables, etc.) for Booth, ticket manager for
multi-site clusters.",应用
bpftrace,应用, High-level tracing language for Linux eBPF," BPFtrace is a high-level tracing language for Linux enhanced Berkeley Packet
Filter (eBPF) available in recent Linux kernels (4.x). BPFtrace uses LLVM as a
backend to compile scripts to BPF-bytecode and makes use of BCC for
interacting with the Linux BPF system, as well as existing Linux tracing
capabilities: kernel dynamic tracing (kprobes), user-level dynamic tracing
(uprobes), and tracepoints. The BPFtrace language is inspired by awk and C,
and predecessor tracers such as DTrace and SystemTap",应用
bpg-algeti-fonts,其它, Algeti Family of BPG Georgian Fonts," BPG Fonts are a set of GPL licensed Georgian Unicode fonts.

This package contains the Algeti font family.",其它
bpg-classic-fonts,其它, Classic family of BPG Georgian fonts," BPG Fonts are a set of GPL licensed Georgian Unicode fonts.

This package contains the Classic font family.",其它
bpg-dejavu-sans-fonts,其它, DejaVu Sans with BPG Georgian changes," BPG Fonts are a set of GPL licensed Georgian Unicode fonts.

This package contains an improved version of DejaVu Sans with BPG Georgian
changes.",其它
bpg-excelsior-fonts,其它, Excelsior family of BPG Georgian fonts," BPG Fonts are a set of GPL licensed Georgian Unicode fonts.

This package contains the Excelsior font family.",其它
bpg-irubaqidze-fonts,其它, Irubaqidze family of BPG Georgian fonts," BPG Fonts are a set of GPL licensed Georgian Unicode fonts.

This package contains the Irubaqidze font family. In 1628 Georgian printing
types were produced for the first time, in Rome. The ""Georgian-Italian
Dictionary""  and ""Georgian Prayers"" were printed in Rome, 1629, by Stephano
Paolini and Nikiphore Irbach (Irubakhidze-Cholokashvili). In 1643, in Rome,
""Georgian Grammar"" by Francisco-Maria Majio was printed, using Nuskhuri,
Asomtavruli and Mkhedruli. Majio spent 7 years in Georgia studying Georgian
language, scripture and grammar. Font ""BPG Irubaqidze"" is a modernized
replica of this casted type.",其它
bpg-mikhail-stephan-fonts,其它, Mikhail Stephan family of BPG Georgian fonts," BPG Fonts are a set of GPL licensed Georgian Unicode fonts.

This package contains the Mikhail Stephan font family. This type was first
produced in 1709, by the printing-house of King Vahtang VI. In 1712, it was
used to print ""The Knight in the Panther's Skin"" by Shota Rustaveli, then
""New Testament"" and ""The Bible"" were printed using updated types prepared
in Tbilisi by Hungarian Master Michael Stefan Hungaro-Valakhian.",其它
bpg-mrgvlovani-caps-fonts,其它, Mrgvlovani Caps family of BPG Georgian fonts," BPG Fonts are a set of GPL licensed Georgian Unicode fonts.

This package contains the Mrgvlovani Caps font family.",其它
