name,label,summary,description,predict
cogl,应用, A library for using 3D graphics hardware to draw pretty pictures," Cogl is a small open source library for using 3D graphics hardware to draw
pretty pictures. The API departs from the flat state machine style of
OpenGL and is designed to make it easy to write orthogonal components that
can render without stepping on each others toes.

As well aiming for a nice API, we think having a single library as opposed
to an API specification like OpenGL has a few advantages too; like being
able to paper over the inconsistencies/bugs of different OpenGL
implementations in a centralized place, not to mention the myriad of OpenGL
extensions. It also means we are in a better position to provide utility
APIs that help software developers since they only need to be implemented
once and there is no risk of inconsistency between implementations.

Having other backends, besides OpenGL, such as drm, Gallium or D3D are
options we are interested in for the future.",应用
colord,应用, Color daemon," colord is a low level system activated daemon that maps color devices
to color profiles in the system context.",应用
colord-devel-docs,应用, Developer documentation package for colord, Documentation for development with colord.,应用
compat-libgfortran-48,应用, Compatibility Fortran runtime library version 4.8.5," This package includes a Fortran 95 runtime library for compatibility
with GCC 4.8.x-RH compiled Fortran applications.",应用
compat-openssl10,应用, Compatibility version of the OpenSSL library," The OpenSSL toolkit provides support for secure communications between
machines. This version of OpenSSL package contains only the libraries
and is provided for compatibility with previous releases and software
that does not support compilation with OpenSSL-1.1.",系统
conntrack-tools,应用,Manipulate netfilter connection tracking table and run High Availability ,"With conntrack-tools you can setup a High Availability cluster and
synchronize conntrack state between multiple firewalls.

The conntrack-tools package contains two programs:
- conntrack: the command line interface to interact with the connection
             tracking system.
- conntrackd: the connection tracking userspace daemon that can be used to
              deploy highly available GNU/Linux firewalls and collect
              statistics of the firewall use.

conntrack is used to search, list, inspect and maintain the netfilter
connection tracking subsystem of the Linux kernel.
Using conntrack, you can dump a list of all (or a filtered selection  of)
currently tracked connections, delete connections from the state table,
and even add new ones.
In addition, you can also monitor connection tracking events, e.g.
show an event message (one line) per newly established connection. ",系统
containerd-stress,应用, containerd stress test for containerd daemon, stress test a containerd daemon,应用
convmv,应用, Convert filename encodings," This package contains the tool convmv with which you can convert the encodings
of filenames, e.g. from Latin1 to UTF-8.",应用
copy-jdk-configs,应用, JDKs configuration files copier," Utility script to transfer JDKs configuration files between updates or for
archiving. With script to fix incorrectly created rpmnew files",应用
coreutils,核心, A set of basic GNU tools commonly used in shell scripts," These are the GNU core utilities.  This package is the combination of
the old GNU fileutils, sh-utils, and textutils packages.",核心
spausedd,应用, Utility to detect and log scheduler pause, Utility to detect and log scheduler pause,应用
corosync-qdevice,应用, The Corosync Cluster Engine Qdevice," This package contains the Corosync Cluster Engine Qdevice, script for creating
NSS certificates and an init script.",应用
crash,应用," Kernel analysis utility for live systems, netdump, diskdump, kdump, LKCD or mcore dumpfiles"," The core analysis suite is a self-contained tool that can be used to
investigate either live systems, kernel core dumps created from the
netdump, diskdump and kdump packages from Red Hat Linux, the mcore kernel patch
offered by Mission Critical Linux, or the LKCD kernel patch.",核心
crash-ptdump-command,应用, ptdump extension module for the crash utility," Retrieve and decode the log buffer generated by the Intel(R) Processor
Trace facility",系统
createrepo_c,应用, Creates a common metadata repository," C implementation of Createrepo.
A set of utilities (createrepo_c, mergerepo_c, modifyrepo_c)
for generating a common metadata repository from a directory of
rpm packages and maintaining it.",应用
createrepo_c-libs,应用, Library for repodata manipulation," Libraries for applications using the createrepo_c library
for easy manipulation with a repodata.",应用
python3-createrepo_c,应用, Python 3 bindings for the createrepo_c library, Python 3 bindings for the createrepo_c library.,应用
crit,应用, CRIU image tool," crit is a tool designed to decode CRIU binary dump files and show
their content in human-readable form.",系统
cronie-anacron,系统, Utility for running regular jobs," Anacron is part of cronie that is used for running jobs with regular
periodicity which do not have exact time of day of execution.

The default settings of anacron execute the daily, weekly, and monthly
jobs, but anacron allows setting arbitrary periodicity of jobs.

Using anacron allows running the periodic jobs even if the system is often
powered off and it also allows randomizing the time of the job execution
for better utilization of resources shared among multiple systems.",系统
