name,label,summary,description,predict
crda,应用, Regulatory compliance daemon for 802.11 wireless networking," The crda package provideds the regulatory rules database
""wireless-regdb"" used by the kernels 802.11 networking stack
in order to comply with radio frequency regulatory rules around
the world.",应用
createrepo_c,应用, Creates a common metadata repository," C implementation of Createrepo.
A set of utilities (createrepo_c, mergerepo_c, modifyrepo_c)
for generating a common metadata repository from a directory of
rpm packages and maintaining it.",应用
python3-createrepo_c,应用, Python 3 bindings for the createrepo_c library, Python 3 bindings for the createrepo_c library.,系统
python3-criu,应用, Python bindings for criu, python3-criu contains Python bindings for criu.,应用
cronie-anacron,系统, Utility for running regular jobs," Anacron is part of cronie that is used for running jobs with regular
periodicity which do not have exact time of day of execution.

The default settings of anacron execute the daily, weekly, and monthly
jobs, but anacron allows setting arbitrary periodicity of jobs.

Using anacron allows running the periodic jobs even if the system is often
powered off and it also allows randomizing the time of the job execution
for better utilization of resources shared among multiple systems.",系统
cronie-noanacron,系统,Utility for running simple regular jobs in old cron style ,"Old style of running {hourly,daily,weekly,monthly}.jobs without anacron. No
extra features. ",系统
crontabs,系统, Root crontab files used to schedule the execution of programs," This package is used mainly for executing files by cron.

The crontabs package contains root crontab files and directories.
You will need to install cron daemon to run the jobs from the crontabs.
The cron daemon such as cronie or fcron checks the crontab files to
see when particular commands are scheduled to be executed.  If commands
are scheduled, it executes them.

Crontabs handles a basic system function, so it should be installed on
your system.",系统
crun,应用, OCI runtime written in C, crun is a runtime for running OCI containers,应用
cryptsetup,核心,A utility for setting up encrypted disks ,"The cryptsetup package contains a utility for setting up
disk encryption using dm-crypt kernel module. ",系统
integritysetup,核心,A utility for setting up dm-integrity volumes ,"The integritysetup package contains a utility for setting up
disk integrity protection using dm-integrity kernel module. ",系统
veritysetup,核心,A utility for setting up dm-verity volumes ,"The veritysetup package contains a utility for setting up
disk verification using dm-verity kernel module. ",系统
cscope,应用, C source code tree search and browse tool," cscope is a mature, ncurses based, C source code tree browsing tool.  It
allows users to search large source code bases for variables, functions,
macros, etc, as well as perform general regex and plain text searches.
Results are returned in lists, from which the user can select individual
matches for use in file editing.",应用
culmus-ellinia-clm-fonts,其它, Fonts for Hebrew from Culmus project," 
The culmus-fonts package contains fonts for the display of
Hebrew from the Culmus project.",其它
culmus-frank-ruehl-clm-fonts,其它, Fonts for Hebrew from Culmus project," 
The culmus-fonts package contains fonts for the display of
Hebrew from the Culmus project.",其它
culmus-hadasim-clm-fonts,其它, Fonts for Hebrew from Culmus project," 
The culmus-fonts package contains fonts for the display of
Hebrew from the Culmus project.",其它
culmus-miriam-clm-fonts,其它, Fonts for Hebrew from Culmus project," 
The culmus-fonts package contains fonts for the display of
Hebrew from the Culmus project.",其它
culmus-stamsefarad-clm-fonts,其它, Fonts for Hebrew from Culmus project," 
The culmus-fonts package contains fonts for the display of
Hebrew from the Culmus project.",其它
culmus-yehuda-clm-fonts,其它, Fonts for Hebrew from Culmus project," 
The culmus-fonts package contains fonts for the display of
Hebrew from the Culmus project.",其它
CUnit,应用, Unit testing framework for C," CUnit is a lightweight system for writing, administering,
and running unit tests in C.  It provides C programmers a basic
testing functionality with a flexible variety of user interfaces.",应用
cups,应用, CUPS printing system," CUPS printing system provides a portable printing layer for
UNIX庐 operating systems. It has been developed by Apple Inc.
to promote a standard printing solution for all UNIX vendors and users.
CUPS provides the System V and Berkeley command-line interfaces.",应用
cups-client,应用, CUPS printing system - client programs," CUPS printing system provides a portable printing layer for
UNIX庐 operating systems. This package contains command-line client
programs.",应用
libcurl-minimal,系统,Conservatively configured build of libcurl for minimal installations ,"This is a replacement of the 'libcurl' package for minimal installations.  It
comes with a limited set of features compared to the 'libcurl' package.  On the
other hand, the package is smaller and requires fewer run-time dependencies to
be installed. ",应用
cyrus-imapd,应用," A high-performance email, contacts and calendar server"," The Cyrus IMAP (Internet Message Access Protocol) server provides access to
personal mail, system-wide bulletin boards, news-feeds, calendar and contacts
through the IMAP, JMAP, NNTP, CalDAV and CardDAV protocols. The Cyrus IMAP
server is a scalable enterprise groupware system designed for use from small to
large enterprise environments using technologies based on well-established Open
Standards.

A full Cyrus IMAP implementation allows a seamless mail and bulletin board
environment to be set up across one or more nodes. It differs from other IMAP
server implementations in that it is run on sealed nodes, where users are not
normally permitted to log in. The mailbox database is stored in parts of the
filesystem that are private to the Cyrus IMAP system. All user access to mail
is through software using the IMAP, IMAPS, JMAP, POP3, POP3S, KPOP, CalDAV
and/or CardDAV protocols.

The private mailbox database design gives the Cyrus IMAP server large
advantages in efficiency, scalability, and administratability. Multiple
concurrent read/write connections to the same mailbox are permitted. The server
supports access control lists on mailboxes and storage quotas on mailbox
hierarchies.",应用
