name,label,summary,description,predict
bitmap-fixed-fonts,其它, Selected set of bitmap fonts," 
The bitmap-fonts package provides a number of bitmap fonts selected
from the xorg package designed for use locations such as
terminals.",其它
blktrace,系统,Utilities for performing block layer IO tracing in the Linux kernel ,"blktrace is a block layer IO tracing mechanism which provides detailed
information about request queue operations to user space.  This package
includes both blktrace, a utility which gathers event traces from the kernel;
and blkparse, a utility which formats trace data collected by blktrace.

You should install the blktrace package if you need to gather detailed
information about IO patterns. ",系统
bluez-cups,系统, CUPS printer backend for Bluetooth printers, This package contains the CUPS backend,系统
bluez-libs,系统, Libraries for use in Bluetooth applications, Libraries for use in Bluetooth applications.,应用
blur-effect,应用, A library for using 3D graphics hardware to draw pretty pictures, ,应用
boom-boot-grub2,系统,A set of libraries and tools for managing boot loader entries ,"Boom is a boot manager for Linux systems using boot loaders that support
the BootLoader Specification for boot entry configuration.

Boom requires a BLS compatible boot loader to function: either the
systemd-boot project, or Grub2 with the BLS patch.

This package provides integration scripts for grub2 bootloader. ",系统
python3-boom,系统, A set of libraries and tools for managing boot loader entries," Boom is a boot manager for Linux systems using boot loaders that support
the BootLoader Specification for boot entry configuration.

Boom requires a BLS compatible boot loader to function: either the
systemd-boot project, or Grub2 with the BLS patch.

This package provides python3 boom module.",系统
boost,应用, The free peer-reviewed portable C++ source libraries," Boost provides free peer-reviewed portable C++ source libraries.  The
emphasis is on libraries which work well with the C++ Standard
Library, in the hopes of establishing ""existing practice"" for
extensions and providing reference implementations so that the Boost
libraries are suitable for eventual standardization. (Some of the
libraries have already been included in the C++ 2011 standard and
others have been proposed to the C++ Standards Committee for inclusion
in future standards.)",应用
boost-atomic,应用, Run-time component of boost atomic library," 
Run-time support for Boost.Atomic, a library that provides atomic data
types and operations on these data types, as well as memory ordering
constraints required for coordinating multiple threads through atomic
variables.",应用
boost-build,应用, Cross platform build system for C++ projects," Boost.Build is an easy way to build C++ projects, everywhere. You name
your pieces of executable and libraries and list their sources.  Boost.Build
takes care about compiling your sources with the right options,
creating static and shared libraries, making pieces of executable, and other
chores -- whether you're using GCC, MSVC, or a dozen more supported
C++ compilers -- on Windows, OSX, Linux and commercial UNIX systems.",应用
boost-container,应用, Run-time component of boost container library," 
Boost.Container library implements several well-known containers,
including STL containers. The aim of the library is to offer advanced
features not present in standard containers or to offer the latest
standard draft features for compilers that comply with C++03.",应用
boost-coroutine,应用, Run-time component of boost coroutine library," Run-time support for Boost.Coroutine, a library that provides
generalized subroutines which allow multiple entry points for
suspending and resuming execution.",应用
boost-examples,应用, Source examples for the Boost C++ libraries, This package contains example source files distributed with boost.,应用
boost-fiber,应用, Run-time component of boost fiber library," 
Run-time support for the Boost Fiber library, a framework for
micro-/userland-threads (fibers) scheduled cooperatively.",应用
boost-graph-mpich,应用, Run-time component of parallel boost graph library," 
Run-time support for the Parallel BGL graph library.  The interface and
graph components are generic, in the same sense as the Standard
Template Library (STL).  This libraries in this package use MPICH
back-end to do the parallel work.",应用
boost-graph-openmpi,应用, Run-time component of parallel boost graph library," 
Run-time support for the Parallel BGL graph library.  The interface and
graph components are generic, in the same sense as the Standard
Template Library (STL).  This libraries in this package use OpenMPI
back-end to do the parallel work.",应用
boost-iostreams,应用, Run-time component of boost iostreams library," 
Run-time support for Boost.Iostreams, a framework for defining streams,
stream buffers and i/o filters.",应用
boost-numpy3,应用, Run-time component of boost numpy library for Python 3," 
The Boost Python Library is a framework for interfacing Python and
C++. It allows you to quickly and seamlessly expose C++ classes,
functions and objects to Python, and vice versa, using no special
tools -- just your C++ compiler.  This package contains run-time
support for the NumPy extension of the Boost Python Library for Python 3.",应用
boost-program-options,应用, Run-time component of boost program_options library," 
Run-time support of boost program options library, which allows program
developers to obtain (name, value) pairs from the user, via
conventional methods such as command-line and configuration file.",应用
