name,label,predict,summary,description
crypto-policies,工具,库, System-wide crypto policies," This package provides pre-built configuration files with
cryptographic policies for various cryptographic back-ends,
such as SSL/TLS libraries."
cryptsetup-libs,库,服务, Cryptsetup shared library," This package contains the cryptsetup shared library, libcryptsetup."
cups-filesystem,服务,其它, CUPS printing system - directory layout," CUPS printing system provides a portable printing layer for
UNIX庐 operating systems. This package provides some directories which are
required by other packages that add CUPS drivers (i.e. filters, backends etc.)."
cups-ipptool,工具,库, CUPS printing system - tool for performing IPP requests, Sends IPP requests to the specified URI and tests and/or displays the results.
cups-lpd,服务,库, CUPS printing system - lpd emulation," CUPS printing system provides a portable printing layer for
UNIX庐 operating systems. This is the package that provides standard
lpd emulation."
libcurl-minimal,工具,库,Conservatively configured build of libcurl for minimal installations ,"This is a replacement of the 'libcurl' package for minimal installations.  It
comes with a limited set of features compared to the 'libcurl' package.  On the
other hand, the package is smaller and requires fewer run-time dependencies to
be installed. "
cyrus-imapd-utils,工具,服务, Cyrus IMAP server administration utilities," The cyrus-imapd-utils package contains administrative tools for the
Cyrus IMAP server. It can be installed on systems other than the
one running the server."
cyrus-imapd-vzic,工具,服务, Utilities to convert timezone database files," vzic is a program to convert the Olson timezone database files into VTIMEZONE
files compatible with the iCalendar specification (RFC2445).

This package contains a forked version of vzic for internal use by the Cyrus
IMAP server."
cyrus-sasl,库,服务,The Cyrus SASL library ,"The cyrus-sasl package contains the Cyrus implementation of SASL.
SASL is the Simple Authentication and Security Layer, a method for
adding authentication support to connection-based protocols. "
cyrus-sasl-ldap,库,服务,LDAP auxprop support for Cyrus SASL ,"The cyrus-sasl-ldap package contains the Cyrus SASL plugin which supports using
a directory server, accessed using LDAP, for storing shared secrets. "
cyrus-sasl-md5,库,服务,CRAM-MD5 and DIGEST-MD5 authentication support for Cyrus SASL ,"The cyrus-sasl-md5 package contains the Cyrus SASL plugins which support
CRAM-MD5 and DIGEST-MD5 authentication schemes. "
cyrus-sasl-ntlm,库,服务,NTLM authentication support for Cyrus SASL ,"The cyrus-sasl-ntlm package contains the Cyrus SASL plugin which supports
the NTLM authentication scheme. "
cyrus-sasl-sql,库,服务, SQL auxprop support for Cyrus SASL," The cyrus-sasl-sql package contains the Cyrus SASL plugin which supports
using a RDBMS for storing shared secrets."
dav1d,工具,库, AV1 cross-platform Decoder," dav1d is a new AV1 cross-platform Decoder, open-source, and focused on speed
and correctness."
dbus,其它,服务,D-BUS message bus ,"D-BUS is a system for sending messages between applications. It is
used both for the system-wide message bus service, and as a
per-user-login-session messaging facility. "
dbus-libs,库,服务, Libraries for accessing D-BUS, This package contains lowlevel libraries for accessing D-BUS.
dbus-tools,工具,服务, D-BUS Tools and Utilities," Tools and utilities to interact with a running D-Bus Message Bus, provided by
the reference implementation."
dbus-x11,库,服务, X11-requiring add-ons for D-BUS," D-BUS contains some tools that require Xlib to be installed, those are
in this separate package so server systems need not install X."
dconf,工具,服务, A configuration system," dconf is a low-level configuration system. Its main purpose is to provide a
backend to the GSettings API in GLib."
dde,服务,工具, Deepin New Desktop Environment - Next, Deepin New Desktop Environment.
dde-calendar,工具,服务, Calendar is a smart daily planner to schedule all things in life, Calendar is a smart daily planner to schedule all things in life.
dde-clipboard,服务,工具, Qt platform theme integration plugins for DDE," Qt platform theme integration plugins for DDE
 Multiple Qt plugins to provide better Qt5 integration for DDE is included."
dde-device-formatter,工具,库, A simple graphical interface for creating file system in a block device., A simple graphical interface for creating file system in a block device.
dde-disk-mount-plugin,服务,工具, plugin of dde-dock, plugin of dde-dock.
libdde-file-manager,库,服务, DDE File Manager library, DDE File Manager library.
dde-kwin,服务,工具, KWin configuration for Deepin Desktop Environment," This package provides a kwin configuration that used as the new WM for Deepin
Desktop Environment."
dde-printer,服务,工具, Printer Manager is tool to manage printers, Printer Manager is tool to manage printers.
