,name,label,text,y,y_predict
4547,perl-JSON-XS,库,"This module converts Perl data structures to JSON and vice versa. Itsprimary goal is to be correct and its secondary goal is to be fast. Toreach the latter goal it was written in C.JSON serializing/de-serializing, done correctly and fast",0,0
4143,pandoc,库,"Pandoc is a Haskell library for converting from one markup format to another,and a command-line tool that uses this library. It can read several dialects ofMarkdown and (subsets of) HTML, reStructuredText, LaTeX, DocBook, JATS,MediaWiki markup, TWiki markup, TikiWiki markup, Creole 1.0, Haddock markup,OPML, Emacs Org-Mode, Emacs Muse, txt2tags, Vimwiki, Word Docx, ODT, andTextile, and it can write Markdown, reStructuredText, XHTML, HTML 5, LaTeX,ConTeXt, DocBook, JATS, OPML, TEI, OpenDocument, ODT, Word docx, RTF,MediaWiki, DokuWiki, ZimWiki, Textile, groff man, groff ms, plain text, EmacsOrg-Mode, AsciiDoc, Haddock markup, EPUB (v2 and v3), FictionBook2, InDesignICML, Muse, LaTeX beamer slides, PowerPoint, and several kinds ofHTML/JavaScript slide shows (S5, Slidy, Slideous, DZSlides, reveal.js).In contrast to most existing tools for converting Markdown to HTML, pandoc hasa modular design: it consists of a set of readers, which parse text in a givenformat and produce a native representation of the document, and a set ofwriters, which convert this native representation into a target format.Thus, adding an input or output format requires only adding a reader or writer.For pdf output please also install pandoc-pdf.Conversion between markup formats",0,0
5373,qt5-qttools-examples,库,Programming examples for qt5-qttools.Programming examples for qt5-qttools,0,0
404,c-ares,库,"c-ares is a C library that performs DNS requests and name resolvesasynchronously. c-ares is a fork of the library named 'ares', writtenby Greg Hudson at MIT.A library that performs asynchronous DNS operations",0,0
3711,mingw64-pcre-static,库,Static version of the mingw64-pcre library.Static version of the mingw64-pcre library,0,0
3049,libreoffice-langpack-ro,库,Provides additional Romanian translations and resources for LibreOffice.Romanian language pack for LibreOffice,0,0
2494,langpacks-af,服务,This package provides Afrikaans langpacks meta-package.Afrikaans langpacks meta-package,2,2
510,coreutils,工具,"These are the GNU core utilities.  This package is the combination ofthe old GNU fileutils, sh-utils, and textutils packages.A set of basic GNU tools commonly used in shell scripts",1,1
4052,mythes-lv,工具,Latvian thesaurus.Latvian thesaurus,1,0
5914,tesseract-langpack-gla,工具,This package contains the fast integer version of the Gaelic; Scottish Gaelic languagetrained models for the Tesseract Open Source OCR Engine.Gaelic; Scottish Gaelic language data for tesseract-tessdata,1,1
5,liba52,库,"liba52 is a free library for decoding ATSC A/52 streams. The A/52standard is used in a variety of applications, including digitaltelevision and DVD. It is also known as AC-3 or AC3A free ATSC A/52 stream decoder, also known as AC-3 or AC3",0,0
6501,usermode-gtk,工具,"The usermode-gtk package contains several graphical tools for users:userinfo, usermount and userpasswd.  Userinfo allows users to changetheir finger information.  Usermount lets users mount, unmount, andformat file systems.  Userpasswd allows users to change theirpasswords.Install the usermode-gtk package if you would like to provide users withgraphical tools for certain account management tasks.Graphical tools for certain user account management tasks",1,1
3524,maven-invoker,工具,"This API is concerned with firing a Maven build in a new JVM. It accomplishesits task by building up a conventional Maven command line from options given inthe current request, along with those global options specified in the invokeritself. Once it has the command line, the invoker will execute it, and capturethe resulting exit code or any exception thrown to signal a failure to execute.Input/output control can be specified using an InputStream and up to twoInvocationOutputHandlers.This is a replacement package for maven-shared-invokerFires a maven build in a clean environment",1,0
5637,sendmail-cf,工具,This package includes the configuration files you need to generate thesendmail.cf file distributed with the sendmail package. You will needthe sendmail-cf package if you ever need to reconfigure and rebuildyour sendmail.cf file.The files needed to reconfigure Sendmail,1,2
5964,tesseract-langpack-que,工具,This package contains the fast integer version of the Quechuan languagetrained models for the Tesseract Open Source OCR Engine.Quechuan language data for tesseract-tessdata,1,1
5163,python3-pip,库,"pip is a package management system used to install and manage software packageswritten in Python. Many packages can be found in the Python Package Index(PyPI). pip is a recursive acronym that can stand for either ""Pip InstallsPackages"" or ""Pip Installs Python"".A tool for installing and managing Python3 packages",0,1
144,apache-commons-logging,库,"The commons-logging package provides a simple, component orientedinterface (org.apache.commons.logging.Log) together with wrappers forlogging systems. The user can choose at runtime which system they wantto use. In addition, a small number of basic implementations areprovided to allow users to use the package standalone.commons-logging was heavily influenced by Avalon's Logkit and Log4J. Thecommons-logging abstraction is meant to minimize the differences betweenthe two, and to allow a developer to not tie himself to a particularlogging implementation.Apache Commons Logging",0,0
1325,glassfish-el-javadoc,库,This package contains javadoc for glassfish-el.Javadoc for glassfish-el,0,0
4366,perl-sigtrap,库,The sigtrap pragma is a simple interface for installing signal handlers.Perl pragma to enable simple signal handling,0,0
3368,lohit-odia-fonts,其它,This package provides a free truetype font for Odia language.Free truetype font for Odia language,3,3
4943,powermock-junit4,库,"PowerMock is a framework that extend other mock librariessuch as EasyMock with more powerful capabilities. PowerMock uses acustom classloader and bytecode manipulation to enable mocking ofstatic methods, constructors, final classes and methods, privatemethods, removal of static initializers and more.This package contains the JUnit4 module of PowerMock.JUnit4 common module of PowerMock",0,0
3570,maven-resolver-test-util,工具,A collection of utility classes to ease testing of the repository system.Maven Artifact Resolver Test Utilities,1,1
662,deepin-gtk-theme,服务,Deepin GTK Theme.Deepin GTK Theme,2,2
6104,texlive-dvipdfmx,工具,"Dvipdfmx (formerly dvipdfm-cjk) is a development of dvipdfmcreated to support multi-byte character encodings and largecharacter sets for East Asian languages. Dvipdfmx, if ""called""with the name dvipdfm, operates in a ""dvipdfm compatibility""mode, so that users of the both packages need only keep oneexecutable. A secondary design goal is to support as many ""PDF""features as does pdfTeX. There being no documentation as such,users are advised to consult the documentation of dvipdfm (aswell, of course, as the package Readme.An extended version of dvipdfm",1,1
5527,rubygem-bson,库,A fully featured BSON specification implementation in Ruby.Ruby implementation of the BSON specification,0,0
1136,libquadmath,库,This package contains GCC shared support library which is neededfor __float128 math support and for Fortran REAL*16 support.GCC __float128 shared support library,0,0
