,name,label,text,y,y_predict
5207,python2-PyMySQL,系统,"This package contains a pure-Python MySQL client library. The goal of PyMySQL isto be a drop-in replacement for MySQLdb and work on CPython, PyPy, IronPythonand Jython.Pure-Python MySQL client library",1,1
4970,pulseaudio-libs-glib2,系统,This package contains bindings to integrate the PulseAudio client library witha GLIB 2.x based application.GLIB 2.x bindings for PulseAudio clients,1,2
4243,pcp-pmda-shping,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about quality of service and response time measurements ofarbitrary shell commands.Performance Co-Pilot (PCP) metrics for shell command responses,1,1
3448,mariadb-server-utils,应用,"This package contains all non-essential server utilities and scripts formanaging databases. It also contains all utilities requiring Perl and it isthe only MariaDB sub-package, except test subpackage, that depends on Perl.Non-essential server utilities for MariaDB/MySQL applications",2,1
4796,pki-tools,应用,This package contains PKI executables that can be used to help makeCertificate System into a more complete and robust PKI solution.PKI Tools Package,2,1
410,dirsplit,应用,This utility is used to split directories into chunks before burning.Chunk size is usually set to fit to a CD/DVD.Utility to split directories,2,1
4840,plexus-io-javadoc,应用,API documentation for plexus-io.Javadoc for plexus-io,2,2
1713,gvfs-archive,系统,"This package provides support for accessing files inside Zip and Tar archives,as well as ISO images, to applications using gvfs.Archiving support for gvfs",1,0
2889,libproxy-networkmanager,应用,The libproxy-networkmanager package contains the libproxy pluginfor networkmanager.Plugin for libproxy and networkmanager,2,2
5186,python2-py,系统,"The py lib is a Python development support library featuring thefollowing tools and modules:  * py.path: uniform local and svn path objects  * py.apipkg: explicit API control and lazy-importing  * py.iniconfig: easy parsing of .ini files  * py.code: dynamic code generation and introspection  * py.path: uniform local and svn path objectsLibrary with cross-python path, ini-parsing, io, code, log facilities",1,1
5714,sos,应用,A set of tools to gather troubleshooting information from a systemSos is a set of tools that gathers information about systemhardware and configuration. The information can then be used fordiagnostic purposes and debugging. Sos is commonly used to helpsupport technicians and developers.,2,1
3995,ongres-scram-client,应用,This package contains the client for ongres-scramClient for ongres-scram,2,2
4715,perl-XML-DOM,系统,"This is a Perl extension to XML::Parser. It adds a new 'Style' toXML::Parser, called 'DOM', that allows XML::Parser to build an ObjectOriented data structure with a DOM Level 1 compliant interface. For adescription of the DOM (Document Object Model), see<http://www.w3.org/DOM/>.DOM extension to XML::Parser",1,1
6294,texlive-tex-gyre-math,应用,"TeX-Gyre-Math is to be a collection of maths fonts to match thetext fonts of the TeX-Gyre collection. The collection will bemade available in OpenType format, only; fonts will conform tothe developing standards for OpenType maths fonts. TeX-Gyre-Math-Pagella (to match Tex-Gyre-Pagella) and TeX-Gyre-Math-Termes (to match Tex-Gyre-Termes) fonts are provided.Maths fonts to match tex-gyre text fonts",2,3
6571,wavpack,应用,"WavPack is a completely open audio compression format providing lossless,high-quality lossy, and a unique hybrid compression mode. Although thetechnology is loosely based on previous versions of WavPack, the newversion 4 format has been designed from the ground up to offer unparalleledperformance and functionality.A completely open audiocodec",2,2
5183,python3-ptyprocess,系统,"Launch a subprocess in a pseudo terminal (pty), and interact with both theprocess and its pty.Run a subprocess in a pseudo terminal",1,1
1513,google-noto-sans-buginese-fonts,其它,Noto fonts aims to remove tofu from web by providing fonts for allUnicode supported scripts. Its design goal is to achieve visual harmonizationbetween multiple scripts. Noto family supports almost all scripts availablein Unicode.Noto Sans font for Buginese.Sans Buginese font,3,3
5445,rest,应用,"This library was designed to make it easier to access web services thatclaim to be ""RESTful"". A RESTful service should have urls that representremote objects, which methods can then be called on. The majority of servicesdon't actually adhere to this strict definition. Instead, their RESTful endpoint usually has an API that is just simpler to use compared to other typesof APIs they may support (XML-RPC, for instance). It is this kind of API thatthis library is attempting to support.A library for access to RESTful web services",2,1
6617,xdelta,应用,A binary file delta generatorXdelta (X for XCF: the eXperimental Computing Facility at Berkeley) isa binary delta generator (like a diff program for binaries) and an RCSversion control replacement library. Xdelta uses a binary file deltaalgorithm to replace the standard diff program used by RCS,2,2
2160,java-1.8.0-openjdk-demo-slowdebug,应用,The OpenJDK 8 demos.This package is unoptimised with full debugging. Install only as needed and remove ASAP.OpenJDK 8 Demos unoptimised with full debugging on,2,2
1324,glassfish-el-api,应用,Expression Language 3.0 API.Expression Language 3.0 API,2,2
1878,hunspell-nb,应用,Bokmaal hunspell dictionaries.Bokmaal hunspell dictionaries,2,2
1431,gnome-shell-extension-updates-dialog,应用,This GNOME Shell extension shows a modal dialog when there are software updatesShow a modal dialog when there are software updates,2,1
463,clutter-gst2,系统,"Clutter is an open source software library for creating fast, visuallyrich and animated graphical user interfaces.Clutter GStreamer enables the use of GStreamer with Clutter.GStreamer integration for Clutter",1,2
4706,perl-Unicode-LineBreak,系统,Unicode::LineBreak performs Line Breaking Algorithm described in UnicodeStandards Annex #14 [UAX #14]. East_Asian_Width informative propertiesdefined by Annex #11 [UAX #11] will be concerned to determine breakingpositions.UAX #14 Unicode Line Breaking Algorithm,1,1
4475,perl-Encode-Locale,系统,In many applications it's wise to let Perl use Unicode for the stringsit processes.  Most of the interfaces Perl has to the outside world isstill byte based.  Programs therefore needs to decode byte stringsthat enter the program from the outside and encode them again on theway out.Determine the locale encoding,1,1
982,fence-agents-ifmib,应用,Fence agent for IF-MIB interfaces that are accessed viathe SNMP protocol.Fence agent for devices with IF-MIB interfaces,2,1
272,bitmap-console-fonts,其它,The bitmap-fonts package provides a number of bitmap fonts selectedfrom the xorg package designed for use locations such asterminals.Selected set of bitmap fonts,3,3
4914,postfix,应用,Postfix Mail Transport AgentPostfix is a Mail Transport Agent (MTA).,2,1
1172,gcc-toolset-11-build,系统,Package shipping essential configuration macros to build gcc-toolset-11 Software Collection.Package shipping basic build configuration,1,1
3191,libuser,应用,The libuser library implements a standardized interface for manipulatingand administering user and group accounts.  The library uses pluggableback-ends to interface to its data sources.Sample applications modeled after those included with the shadow passwordsuite are included.A user and group account administration library,2,0
1312,gitk,应用,Git repository browser.Git repository browser,2,2
4619,perl-Perl-OSType,系统,"Modules that provide OS-specific behaviors often need to know if the currentoperating system matches a more generic type of operating systems. For example,'linux' is a type of 'Unix' operating system and so is 'freebsd'.This module provides a mapping between an operating system name as given by $^Oand a more generic type. The initial version is based on the OS type mappingsprovided in Module::Build and ExtUtils::CBuilder (thus, Microsoft operatingsystems are given the type 'Windows' rather than 'Win32').Map Perl operating system names to generic types",1,1
2595,libaec,应用,"Libaec provides fast loss-less compression of 1 up to 32 bit widesigned or unsigned integers (samples). The library achieves bestresults for low entropy data as often encountered in space imaginginstrument data or numerical model output from weather or climatesimulations. While floating point representations are not directlysupported, they can also be efficiently coded by grouping exponentsand mantissa.Libaec implements Golomb Rice coding as defined in the Space DataSystem Standard documents 121.0-B-2 and 120.0-G-2.Libaec includes a free drop-in replacement for the SZIPlibrary (http://www.hdfgroup.org/doc_resource/SZIP).Adaptive Entropy Coding library",2,0
2139,java_cup,应用,java_cup is a LALR Parser Generator for JavaLALR parser generator for Java,2,2
3636,glx-utils,应用,The glx-utils package provides the glxinfo and glxgears utilities.GLX utilities,2,0
3830,mythes-sl,应用,Slovenian thesaurus.Slovenian thesaurus,2,2
1928,hunspell-wa,应用,Walloon hunspell dictionaries.Walloon hunspell dictionaries,2,2
